system:index,ALAND,AWATER,BLKGRPCE,COUNTYFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,MTFCC,NAMELSAD,STATEFP,TRACTCE,mean_LST,.geo
00060000000000000ac5,252527,0,3,053,S,270531088003,+44.9448822,-093.2250107,G5030,Block Group 3,27,108800,{downscaled LST=80.31622898825806},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000acd,236405,0,3,053,S,270531101003,+44.9287112,-093.2511535,G5030,Block Group 3,27,110100,{downscaled LST=85.62538790947224},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000acf,483965,0,3,053,S,270531105003,+44.9216707,-093.2163245,G5030,Block Group 3,27,110500,{downscaled LST=87.17031702792976},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000ad3,378709,0,3,053,S,270531109003,+44.9215136,-093.2685519,G5030,Block Group 3,27,110900,{downscaled LST=82.91950144368704},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000b04,325178,0,3,053,S,270530119983,+44.9108106,-093.2177440,G5030,Block Group 3,27,011998,{downscaled LST=78.90240953767517},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000005226,176150,0,3,053,S,270530082003,+44.9429191,-093.2851493,G5030,Block Group 3,27,008200,{downscaled LST=84.08073459494274},"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000522a,320098,0,3,053,S,270530095003,+44.9305525,-093.2650144,G5030,Block Group 3,27,009500,{downscaled LST=85.75268176102206},"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000522c,238467,0,3,053,S,270530096003,+44.9323415,-093.2587032,G5030,Block Group 3,27,009600,{downscaled LST=84.45543110207925},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000005230,270886,0,3,053,S,270530106003,+44.9208123,-093.3159971,G5030,Block Group 3,27,010600,{downscaled LST=77.07675667373928},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000005232,372602,0,3,053,S,270530107003,+44.9230208,-093.2938017,G5030,Block Group 3,27,010700,{downscaled LST=75.64917043922839},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000005234,442740,0,3,053,S,270530110003,+44.9231547,-093.2590360,G5030,Block Group 3,27,011000,{downscaled LST=86.22440630033856},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000005244,377956,0,3,053,S,270530121013,+44.8983069,-093.2398090,G5030,Block Group 3,27,012101,{downscaled LST=81.45541513317717},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000005272,312068,0,3,053,S,270531089003,+44.9448838,-093.2203970,G5030,Block Group 3,27,108900,{downscaled LST=81.05778370131132},"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000052a8,1390963,0,3,053,S,270530275033,+44.9035959,-093.6024365,G5030,Block Group 3,27,027503,{downscaled LST=67.15590928903922},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000561,216930,0,4,053,S,270531093004,+44.9395356,-093.2779793,G5030,Block Group 4,27,109300,{downscaled LST=85.60344057655595},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000574,605013,0,4,053,S,270530238014,+44.8960064,-093.3446218,G5030,Block Group 4,27,023801,{downscaled LST=84.10478388495473},"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000005a7,643514,0,4,053,S,270530252054,+44.8443516,-093.2529763,G5030,Block Group 4,27,025205,{downscaled LST=80.68829906850588},"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000005bb,1240610,0,4,053,S,270530257024,+44.8284985,-093.3024731,G5030,Block Group 4,27,025702,{downscaled LST=93.18876115233915},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000675,385452,0,4,053,S,270530260154,+44.8512288,-093.4565999,G5030,Block Group 4,27,026015,{downscaled LST=76.15777272451119},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000679,503413,0,4,053,S,270530257044,+44.8228946,-093.3333001,G5030,Block Group 4,27,025704,{downscaled LST=75.43820639747926},"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000067e,591449,0,4,053,S,270530246004,+44.8675584,-093.2932891,G5030,Block Group 4,27,024600,{downscaled LST=79.56657624192009},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000681,297407,0,4,053,S,270530230004,+44.9390219,-093.3514420,G5030,Block Group 4,27,023000,{downscaled LST=93.9227422136096},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000682,321341,0,4,053,S,270530120014,+44.8961636,-093.3137537,G5030,Block Group 4,27,012001,{downscaled LST=81.32266649016142},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000684,362274,0,4,053,S,270530241004,+44.8861931,-093.3048405,G5030,Block Group 4,27,024100,{downscaled LST=80.6576733109967},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000694,320930,0,4,053,S,270530253024,+44.8226647,-093.2810278,G5030,Block Group 4,27,025302,{downscaled LST=77.00541486921922},"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000006bd,201626,0,4,053,S,270530119984,+44.9069317,-093.2042348,G5030,Block Group 4,27,011998,{downscaled LST=85.56982280507673},"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000006c8,314523,0,4,053,S,270530247004,+44.8798964,-093.2654453,G5030,Block Group 4,27,024700,{downscaled LST=80.67404288723152},"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000006d0,54370,0,4,053,S,270530229014,+44.9340764,-093.3404226,G5030,Block Group 4,27,022901,{downscaled LST=97.63109414377928},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000883,607860,0,4,053,S,270530254014,+44.8574342,-093.2756532,G5030,Block Group 4,27,025401,{downscaled LST=84.54972281105317},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000884,593274,0,4,053,S,270530252014,+44.8513134,-093.2631562,G5030,Block Group 4,27,025201,{downscaled LST=78.69218475348171},"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008dc,329830,0,4,053,S,270531108004,+44.9232364,-093.2805311,G5030,Block Group 4,27,110800,{downscaled LST=80.11275768453535},"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008f5,102720,0,4,053,S,270530120034,+44.8912017,-093.2806654,G5030,Block Group 4,27,012003,{downscaled LST=92.5074908814309},"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000090d,161337,0,4,053,S,270530082004,+44.9465518,-093.2855747,G5030,Block Group 4,27,008200,{downscaled LST=86.9598408755089},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000912,295274,0,4,053,S,270531113004,+44.9089891,-093.3164875,G5030,Block Group 4,27,111300,{downscaled LST=77.50256258726122},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000a90,306637,0,4,053,S,270531116004,+44.9134339,-093.2715970,G5030,Block Group 4,27,111600,{downscaled LST=77.66466775408158},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000a97,239009,0,4,053,S,270531091004,+44.9251005,-093.3150640,G5030,Block Group 4,27,109100,{downscaled LST=81.9097089869326},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000aa1,241254,0,4,053,S,270531098004,+44.9202521,-093.3262316,G5030,Block Group 4,27,109800,{downscaled LST=86.17995967640229},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000aaa,320922,0,4,053,S,270531111004,+44.9232681,-093.2295810,G5030,Block Group 4,27,111100,{downscaled LST=79.82884166979957},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000ab6,485407,0,4,053,S,270531114004,+44.9032909,-093.2959149,G5030,Block Group 4,27,111400,{downscaled LST=80.75378153852523},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000abe,172533,0,4,053,S,270531080004,+44.9395014,-093.3010942,G5030,Block Group 4,27,108000,{downscaled LST=79.39922429171568},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000ac6,195390,0,4,053,S,270531088004,+44.9448590,-093.2287089,G5030,Block Group 4,27,108800,{downscaled LST=79.87649100252973},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000ac8,383947,0,4,053,S,270531102004,+44.9299968,-093.2289189,G5030,Block Group 4,27,110200,{downscaled LST=84.95075054183721},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000ad0,288852,0,4,053,S,270531105004,+44.9253112,-093.2081907,G5030,Block Group 4,27,110500,{downscaled LST=79.67292293918828},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000b02,491113,0,4,053,S,270530110004,+44.9178853,-093.2548947,G5030,Block Group 4,27,011000,{downscaled LST=82.05433397034378},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000b06,387238,0,4,053,S,270531115004,+44.9010837,-093.2856248,G5030,Block Group 4,27,111500,{downscaled LST=83.05452019132753},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000005223,157154,0,4,053,S,270530081004,+44.9448435,-093.2970449,G5030,Block Group 4,27,008100,{downscaled LST=88.40949302354109},"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000522d,238750,0,4,053,S,270530096004,+44.9287374,-093.2587150,G5030,Block Group 4,27,009600,{downscaled LST=81.40950284563957},"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000522e,201498,0,4,053,S,270530085004,+44.9474590,-093.2563118,G5030,Block Group 4,27,008500,{downscaled LST=90.62208999617329},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000005237,357038,0,4,053,S,270530117034,+44.9123213,-093.2528238,G5030,Block Group 4,27,011703,{downscaled LST=75.98745828766802},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000005271,287014,0,4,053,S,270531076004,+44.9432666,-093.2132816,G5030,Block Group 4,27,107600,{downscaled LST=77.43507401061781},"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000005a8,646942,0,5,053,S,270530252055,+44.8443401,-093.2631700,G5030,Block Group 5,27,025205,{downscaled LST=79.78434153663625},"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000068f,442946,0,5,053,S,270530252015,+44.8576036,-093.2526824,G5030,Block Group 5,27,025201,{downscaled LST=89.85137063692972},"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000006a1,351714,0,5,053,S,270530233005,+44.9235605,-093.4178660,G5030,Block Group 5,27,023300,{downscaled LST=88.14498373512484},"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000006c7,349284,0,5,053,S,270530120035,+44.8985755,-093.2649916,G5030,Block Group 5,27,012003,{downscaled LST=81.4217028149449},"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000006cc,322079,0,5,053,S,270530120015,+44.8997710,-093.3137488,G5030,Block Group 5,27,012001,{downscaled LST=81.7591023965874},"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008d0,466147,0,5,053,S,270530118005,+44.9021394,-093.2376172,G5030,Block Group 5,27,011800,{downscaled LST=81.17759996078645},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000a8b,370616,0,5,053,S,270531115005,+44.9049680,-093.2780693,G5030,Block Group 5,27,111500,{downscaled LST=80.36013264879986},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000a98,274759,0,5,053,S,270531091005,+44.9295992,-093.3159389,G5030,Block Group 5,27,109100,{downscaled LST=77.41843818257536},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000aa2,222508,0,5,053,S,270531098005,+44.9207826,-093.3212657,G5030,Block Group 5,27,109800,{downscaled LST=79.51269324513729},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000ab1,322960,0,5,053,S,270531113005,+44.9033833,-093.3137381,G5030,Block Group 5,27,111300,{downscaled LST=80.54547069412239},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000005238,369465,0,5,053,S,270530117035,+44.9143775,-093.2571159,G5030,Block Group 5,27,011703,{downscaled LST=77.51183207955012},"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000523f,310949,0,5,053,S,270530119985,+44.9088374,-093.2101521,G5030,Block Group 5,27,011998,{downscaled LST=80.96048947754444},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000691,649037,0,6,053,S,270530257026,+44.8227516,-093.3140060,G5030,Block Group 6,27,025702,{downscaled LST=73.06520509738901},"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000008d4,593256,0,6,053,S,270530120016,+44.8989422,-093.2975569,G5030,Block Group 6,27,012001,{downscaled LST=81.57015867579989},"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000052c,324761,0,1,123,S,271230353001,+44.9449015,-093.1491748,G5030,Block Group 1,27,035300,{downscaled LST=80.6334403310119},"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000052d,190580,0,1,123,S,271230338001,+44.9484687,-093.1361041,G5030,Block Group 1,27,033800,{downscaled LST=81.76836823764478},"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000052e,116371,0,1,123,S,271230339001,+44.9475653,-093.1297405,G5030,Block Group 1,27,033900,{downscaled LST=83.68383524139142},"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000005fe,136365,0,1,123,S,271230337001,+44.9540294,-093.1139204,G5030,Block Group 1,27,033700,{downscaled LST=89.49942319554125},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000600,286772,0,1,123,S,271230340001,+44.9483097,-093.1120758,G5030,Block Group 1,27,034000,{downscaled LST=87.75046288935994},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000609,443324,0,1,123,S,271230352001,+44.9441191,-093.1618871,G5030,Block Group 1,27,035200,{downscaled LST=80.67165695490509},"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000060e,464210,0,1,123,S,271230429001,+44.9440045,-093.1415301,G5030,Block Group 1,27,042900,{downscaled LST=82.09563435766533},"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000060f,217906,0,1,123,S,271230355001,+44.9449709,-093.1250589,G5030,Block Group 1,27,035500,{downscaled LST=80.17729754924235},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000610,423440,0,1,123,S,271230357001,+44.9365211,-093.1414945,G5030,Block Group 1,27,035700,{downscaled LST=78.90050701552438},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000612,433338,0,1,123,S,271230359001,+44.9409432,-093.1103806,G5030,Block Group 1,27,035900,{downscaled LST=91.72169097133192},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000615,162771,0,1,123,S,271230363001,+44.9333946,-093.1822930,G5030,Block Group 1,27,036300,{downscaled LST=79.48610416584914},"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000061c,735105,0,1,123,S,271230372001,+44.9234567,-093.0688758,G5030,Block Group 1,27,037200,{downscaled LST=75.38634501649591},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000625,1835380,0,1,123,S,271230375001,+44.9115060,-093.1651969,G5030,Block Group 1,27,037500,{downscaled LST=72.28509232735435},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000628,402978,0,1,123,S,271230376011,+44.9006133,-093.1774076,G5030,Block Group 1,27,037601,{downscaled LST=82.12854033033892},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000629,324327,0,1,123,S,271230364001,+44.9306503,-093.1746613,G5030,Block Group 1,27,036400,{downscaled LST=77.8572580065352},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000631,563123,0,1,123,S,271230368001,+44.9307136,-093.1322875,G5030,Block Group 1,27,036800,{downscaled LST=80.49500543255327},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000633,341569,0,1,123,S,271230369001,+44.9361055,-093.1203644,G5030,Block Group 1,27,036900,{downscaled LST=80.8658167415853},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000650,362354,0,1,123,S,271230334001,+44.9536530,-093.1619034,G5030,Block Group 1,27,033400,{downscaled LST=98.71121563919576},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000654,479880,0,1,123,S,271230336001,+44.9529435,-093.1206839,G5030,Block Group 1,27,033600,{downscaled LST=88.55096060522702},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000928,325910,0,1,123,S,271230430011,+44.9306890,-093.1899324,G5030,Block Group 1,27,043001,{downscaled LST=79.01586698537652},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000936,148887,0,1,123,S,271230342041,+44.9510230,-093.0950355,G5030,Block Group 1,27,034204,{downscaled LST=100.84609997497144},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000944,175860,0,1,123,S,271230342031,+44.9525509,-093.0907300,G5030,Block Group 1,27,034203,{downscaled LST=94.93891728773073},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000946,313852,0,1,123,S,271230349001,+44.9378329,-093.1848363,G5030,Block Group 1,27,034900,{downscaled LST=78.02480066952816},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000949,304244,0,1,123,S,271230376031,+44.9049899,-093.1600367,G5030,Block Group 1,27,037603,{downscaled LST=90.52645272865595},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000b29,243873,0,1,123,S,271230350001,+44.9438745,-093.1696744,G5030,Block Group 1,27,035000,{downscaled LST=78.76307002793239},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000b2c,404554,0,1,123,S,271230365001,+44.9246155,-093.1614183,G5030,Block Group 1,27,036500,{downscaled LST=83.96498825428945},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000000b73,233123,0,1,123,S,271230370001,+44.9288205,-093.0996417,G5030,Block Group 1,27,037000,{downscaled LST=78.30308529942232},"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000052dd,95364,0,1,123,S,271230342011,+44.9479600,-093.0898196,G5030,Block Group 1,27,034201,{downscaled LST=100.96002162921138},"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000052e6,318589,0,1,123,S,271230335001,+44.9539284,-093.1314041,G5030,Block Group 1,27,033500,{downscaled LST=86.32443763507949},"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000052fe,390180,0,1,123,S,271230366001,+44.9188342,-093.1539924,G5030,Block Group 1,27,036600,{downscaled LST=77.02405138762863},"{""type"":""MultiPoint"",""coordinates"":[]}"
000600000000000052ff,560970,0,1,123,S,271230367001,+44.9308985,-093.1414800,G5030,Block Group 1,27,036700,{downscaled LST=76.75026792523101},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000005306,523591,0,1,123,S,271230358001,+44.9434794,-093.1156624,G5030,Block Group 1,27,035800,{downscaled LST=78.75262473038352},"{""type"":""MultiPoint"",""coordinates"":[]}"
00060000000000005309,316143,0,1,123,S,271230351001,+44.9378287,-093.1797404,G5030,Block Group 1,27,035100,{downscaled LST=77.81218050560345},"{""type"":""MultiPoint"",""coordinates"":[]}"
0006000000000000530b,404769,0,1,123,S,271230333001,+44.9494569,-093.1782379,G5030,Block Group 1,27,033300,{downscaled LST=81.33375095083166},"{""type"":""MultiPoint"",""coordinates"":[]}"
